Parcela_ID,Malla16k,Malla1k,Malla2k,Malla4k,Malla8k,COMUNA,NOM_COMUNA,NOM_PROVIN,PROVINCIA,NOM_REGION,REGION,latitude,longitude
437240,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.19772498341486
437239,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.20895392446636
437238,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.22018286551786
437237,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.22916601835904
437236,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.24039495941054
437235,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.25162390046204
437234,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.26285284151352
437233,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.27183599435472
437232,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.28306493540622
437231,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.29429387645771
437230,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31289941746731,-70.3055228175092
437229,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.3167517585607
437228,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.3257349114019
437227,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.3369638524534
437226,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.3481927935049
437225,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.35942173455638
437224,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.37065067560786
437223,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.37963382844906
437222,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.39086276950056
437221,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.40209171055206
437220,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.41332065160354
437219,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.42230380444474
437218,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.43353274549624
437217,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.44476168654774
437216,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.45599062759922
437215,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.46721956865072
437214,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.47620272149192
437213,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.4874316625434
437212,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.4986606035949
437211,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.31065362925701,-70.50988954464641
437210,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.5188726974876
437209,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.53010163853908
437208,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.54133057959058
437207,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.55255952064208
437206,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.56378846169356
437205,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.57277161453477
437204,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.58400055558626
437203,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30840784104671,-70.59522949663777
437413,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.19772498341486
437411,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.22018286551786
437409,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.24039495941054
437407,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.26285284151352
437405,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.28306493540622
437403,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30391626462611,-70.3055228175092
437401,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.3257349114019
437399,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.3481927935049
437397,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.36840488739756
437395,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.39086276950056
437393,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.41332065160354
437391,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.43353274549624
437389,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.45599062759922
437387,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.47620272149192
437385,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.30167047641581,-70.4986606035949
437383,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29942468820551,-70.5188726974876
437381,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29942468820551,-70.54133057959058
437379,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29942468820551,-70.56378846169356
437377,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29942468820551,-70.58400055558626
437585,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.19772498341486
437584,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.20895392446636
437583,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.21793707730755
437582,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.22916601835904
437581,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.24039495941054
437580,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.25162390046204
437579,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.26285284151352
437578,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.27183599435472
437577,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.28306493540622
437576,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.29429387645771
437575,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29493311178491,-70.3055228175092
437574,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.3167517585607
437573,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.3257349114019
437572,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.3369638524534
437571,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.3481927935049
437570,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.35942173455638
437569,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.36840488739756
437568,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.37963382844906
437567,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.39086276950056
437566,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.40209171055206
437565,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.41332065160354
437564,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.42230380444474
437563,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.43353274549624
437562,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.44476168654774
437561,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.45599062759922
437560,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.46497378044043
437559,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.47620272149192
437558,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.4874316625434
437557,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29268732357462,-70.4986606035949
437556,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.50988954464641
437555,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.5188726974876
437554,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.53010163853908
437553,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.54133057959058
437552,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.55255952064208
437551,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.56154267348327
437550,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.29044153536432,-70.57277161453477
437755,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28594995894372,-70.21793707730755
437753,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28594995894372,-70.24039495941054
437751,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28594995894372,-70.26285284151352
437749,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28594995894372,-70.28306493540622
437747,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.3055228175092
437745,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.3257349114019
437743,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.3481927935049
437741,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.36840488739756
437739,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.39086276950056
437737,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.41107486339325
437735,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.43353274549624
437733,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.45599062759922
437731,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.47620272149192
437729,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28370417073342,-70.4986606035949
437727,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28145838252313,-70.5188726974876
437725,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28145838252313,-70.54133057959058
437723,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.28145838252313,-70.56154267348327
437926,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.20895392446636
437925,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.21793707730755
437924,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.22916601835904
437923,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.24039495941054
437922,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.25162390046204
437921,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.26060705330322
437920,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.27183599435472
437919,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.28306493540622
437918,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27696680610254,-70.29429387645771
437917,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.3055228175092
437916,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.3145059703504
437915,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.3257349114019
437914,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.3369638524534
437913,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.3481927935049
437912,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.35942173455638
437911,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.36840488739756
437910,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.37963382844906
437909,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.39086276950056
437908,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.40209171055206
437907,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.41107486339325
437906,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.42230380444474
437905,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.43353274549624
437904,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.44476168654774
437903,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.45599062759922
437902,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.46497378044043
437901,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.47620272149192
437900,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27472101789223,-70.4874316625434
437899,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.4986606035949
437898,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.5076437564361
437897,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.5188726974876
437896,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.53010163853908
437895,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.54133057959058
437894,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.55255952064208
437893,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.27247522968193,-70.56154267348327
438091,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26798365326133,-70.21793707730755
438089,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26798365326133,-70.24039495941054
438087,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26798365326133,-70.26060705330322
438085,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26798365326133,-70.28306493540622
438083,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.3055228175092
438081,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.3257349114019
438079,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.3481927935049
438077,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.36840488739756
438075,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.39086276950056
438073,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.41107486339325
438071,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.43353274549624
438069,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.45374483938892
438067,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26573786505103,-70.47620272149192
438065,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26349207684073,-70.4986606035949
438063,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26349207684073,-70.5188726974876
438061,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26349207684073,-70.54133057959058
438059,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.26349207684073,-70.56154267348327
438247,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.21793707730755
438246,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.22916601835904
438245,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.24039495941054
438244,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.25162390046204
438243,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.26060705330322
438242,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.27183599435472
438241,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25900050042014,-70.28306493540622
438240,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25675471220983,-70.29429387645771
438239,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25675471220983,-70.30327702929891
438238,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25675471220983,-70.3145059703504
438237,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25675471220983,-70.3257349114019
438236,0,1,0,0,0,13115,LO BARNECHEA,SANTIAGO,131,REGIÓN METROPOLITANA DE SANTIAGO,13,-33.25675471220983,-70.3369638524534
